,svspp,cruise6,station,pdsex,pdid,pdlen,pdwgt,sizecat,pdgutw,pdgutv,fhdat,stratum,beglat,beglon,declat,declon,month,day,year,purcode,season,geoarea,pynam,gencat,gensci,analcat,analsci,collcat,collsci,pynum,pyamtw,pyamtv,pdscinam,pdcomnam,location
061518-023,,,,M,,28,252,,4.6255,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,1.9548,,,,CARS
061518-023,,,,M,,28,252,,4.6255,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,0.885,,,,CARS
061518-024,,,,F,,25,244,,5.2289,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,2.0045,,,,CARS
061518-024,,,,F,,25,244,,5.2289,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,1.6627,,,,CARS
061518-024,,,,F,,25,244,,5.2289,,,,,,,,6,15,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.1757,,,,CARS
061518-024,,,,F,,25,244,,5.2289,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.426,,,,CARS
061518-025,,,,M,,18,86,,0.101,,,,,,,,6,15,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.101,,,,CARS
061518-026,,,,M,,24,201,,1.1778,,,,,,,,6,15,2018,,,,ISOPODA,ARTHRO,ARTHROPODA,ISOPOD,ISOPODA,ISOPOD,ISOPODA,,0.4045,,,,CARS
061518-026,,,,M,,24,201,,1.1778,,,,,,,,6,15,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.3563,,,,CARS
061518-026,,,,M,,24,201,,1.1778,,,,,,,,6,15,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,0.417,,,,CARS
061518-027,,,,F,,26,296,,0,,,,,,,,6,15,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,CARS
061518-028,,,,F,,30,343,,0.6714,,,,,,,,6,15,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,0.6714,,,,CARS
061518-029,,,,M,,32,444,,6.0249,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,4.1365,,,,CARS
061518-029,,,,M,,32,444,,6.0249,,,,,,,,6,15,2018,,,,LIBINIA SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.277,,,,CARS
061518-029,,,,M,,32,444,,6.0249,,,,,,,,6,15,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,0.6114,,,,CARS
061518-030,,,,F,,30,473,,14.3584,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,1.4287,,,,NAVY
061518-030,,,,F,,30,473,,14.3584,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,0.1888,,,,NAVY
061518-030,,,,F,,30,473,,14.3584,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,12.7409,,,,NAVY
061518-031,,,,M,,28,314,,2.1278,,,,,,,,6,15,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,1.9803,,,,NAVY
061518-031,,,,M,,28,314,,2.1278,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.134,,,,NAVY
061518-031,,,,M,,28,314,,2.1278,,,,,,,,6,15,2018,,,,MOLLUSCA SHELL,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,,135,,,,NAVY
061518-032,,,,F,,27,324,,6.4776,,,,,,,,6,15,2018,,,,MOLLUSCA SHELL,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,,0.5096,,,,NAVY
061518-032,,,,F,,27,324,,6.4776,,,,,,,,6,15,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,5.968,,,,NAVY
061518-033,,,,M,,19,101,,0.3704,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.3704,,,,NAVY
061518-034,,,,F,,21,155,,7.5605,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.863,,,,NAVY
061518-034,,,,F,,21,155,,7.5605,,,,,,,,6,15,2018,,,,LOLIGO SP,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,LOLISP,LOLIGO SP,,6.6975,,,,NAVY
061518-035,,,,M,,28,312,,1.7541,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,1.692,,,,NAVY
061518-035,,,,M,,28,312,,1.7541,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.0621,,,,NAVY
061518-036,,,,F,,21,165,,0,,,,,,,,6,15,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,,0,,,,NAVY
061518-037,,,,F,,21,132,,0.0131,,,,,,,,6,15,2018,,,,DECAPODA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECAPO,DECAPODA,,0.0131,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,1.964,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,0.3712,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,6.7738,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.9461,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.9324,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.3353,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,MOLLUSCA SHELL,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,,0.5841,,,,CARS
061518-038,,,,F,,28,330,,12.2744,,,,,,,,6,15,2018,,,,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,,0.3675,,,,CARS
061518-039,,,,M,,27,253,,1.2596,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.2596,,,,CARS
061518-040,,,,F,,28,83,,4.3355,,,,,,,,6,15,2018,,,,CRUSTACEA SHRIMP,ARTHRO,ARTHROPODA,CRUSTA,CRUSTACEA,CRUSHR,CRUSTACEAN SHRIMP,,0.2446,,,,CARS
061518-040,,,,F,,28,83,,4.3355,,,,,,,,6,15,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,4.0909,,,,CARS
061518-041,,,,F,,30,387,,8.1146,,,,,,,,6,15,2018,,,,ENSIS DIRECTUS,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,8.1146,,,,CARS
061518-042,,,,F,,29,346,,4.2907,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,1.4068,,,,CARS
061518-043,,,,F,,29,346,,4.2907,,,,,,,,6,15,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.1684,,,,CARS
061518-044,,,,F,,29,346,,4.2907,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.0357,,,,CARS
061518-045,,,,F,,29,346,,4.2907,,,,,,,,6,15,2018,,,,MOLLUSCA SHELL,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,,0.6798,,,,CARS
061518-043,,,,M,,39,609,,2.8065,,,,,,,,6,15,2018,,,,ISOPODA,ARTHRO,ARTHROPODA,ISOPOD,ISOPODA,ISOPOD,ISOPODA,,0.0573,,,,CARS
061518-043,,,,M,,39,609,,2.8065,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.1956,,,,CARS
061518-043,,,,M,,39,609,,2.8065,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,2.5536,,,,CARS
061518-044,,,,M,,29,338,,9.3322,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,5.0278,,,,CARS
061518-044,,,,M,,29,338,,9.3322,,,,,,,,6,15,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,2.8854,,,,CARS
061518-044,,,,M,,29,338,,9.3322,,,,,,,,6,15,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.419,,,,CARS
061518-045,,,,M,,30,380,,1.3725,,,,,,,,6,15,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,0.8374,,,,CARS
061518-045,,,,M,,30,380,,1.3725,,,,,,,,6,15,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,0.2535,,,,CARS
061518-045,,,,M,,30,380,,1.3725,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.2816,,,,CARS
061518-046,,,,M,,33,458,,0,,,,,,,,6,15,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,CARS
061518-047,,,,M,,27,302,,0,,,,,,,,6,15,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,CARS
061518-048,,,,F,,30,392,,4.8236,,,,,,,,6,15,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,4.8236,,,,CARS
070318-001,,,,M,,29,290,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-002,,,,M,,28,256,,0.0583,,,,,,,,7,3,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.0583,,,,NB_ONE
070318-003,,,,M,,32,404,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-004,,,,M,,30,409,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-005,,,,M,,26,236,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-006,,,,F,,26,244,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-007,,,,M,,29,285,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-008,,,,F,,22,150,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-009,,,,F,,24,228,,1.6892,,,,,,,,7,3,2018,,,,LOLIGO SP,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,LOLISP,LOLIGO SP,,1.6892,,,,NB_ONE
070318-010,,,,M,,27,255,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-011,,,,M,,34,487,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-012,,,,M,,34,459,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-013,,,,M,,36,557,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-014,,,,F,,28,306,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-015,,,,M,,28,269,,0.3335,,,,,,,,7,3,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.3335,,,,NB_ONE
070318-016,,,,F,,26,277,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-017,,,,M,,30,304,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-018,,,,M,,29,317,,0.3904,,,,,,,,7,3,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.2255,,,,NB_ONE
070318-018,,,,M,,29,317,,0.3904,,,,,,,,7,3,2018,,,,MOLLUSCA SHELL,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,,0.1649,,,,NB_ONE
070318-019,,,,M,,29,275,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-020,,,,F,,24,221,,0.372,,,,,,,,7,3,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.372,,,,NB_ONE
070318-021,,,,M,,28,276,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-022,,,,F,,25,259,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-023,,,,F,,22,173,,1.14,,,,,,,,7,3,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,1.14,,,,NB_ONE
070318-024,,,,M,,21,133,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-025,,,,M,,28,275,,0.3415,,,,,,,,7,3,2018,,,,MOLLUSCA SHELL,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,MOLLUS,MOLLUSCA,,0.0105,,,,NB_ONE
070318-025,,,,M,,28,275,,0.3415,,,,,,,,7,3,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.331,,,,NB_ONE
070318-026,,,,F,,27,283,,0.0727,,,,,,,,7,3,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.0727,,,,NB_ONE
070318-027,,,,F,,24,201,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-028,,,,F,,23,196,,0.8198,,,,,,,,7,3,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,0.8108,,,,NB_ONE
070318-029,,,,F,,25,235,,2.7096,,,,,,,,7,3,2018,,,,NUDIBRANCHIA,MOLLUS,MOLLUSCA,GASTRO,GASTROPODA,GASTRO,GASTROPODA,,0.281,,,,NB_ONE
070318-029,,,,F,,25,235,,2.7096,,,,,,,,7,3,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.934,,,,NB_ONE
070318-029,,,,F,,25,235,,2.7096,,,,,,,,7,3,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,1.4946,,,,NB_ONE
070318-030,,,,F,,28,367,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-031,,,,M,,22,147,,0.3789,,,,,,,,7,3,2018,,,,CTENOPHORA,CTENOP,CTENOPHORA,CTENOP,CTENOPHORA,CTENOP,CTENOPHORA,,0.3789,,,,NB_ONE
070318-032,,,,M,,28,299,,2.4813,,,,,,,,7,3,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,2.4813,,,,NB_ONE
070318-033,,,,F,,26,265,,0.5816,,,,,,,,7,3,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.5816,,,,NB_ONE
070318-034,,,,F,,27,297,,0.004,,,,,,,,7,3,2018,,,,SAND,MISC,MISCELLANEOUS,MISC,MISCELLANEOUS,MISC,MISCELLANEOUS,,0.004,,,,NB_ONE
070318-035,,,,M,,35,552,,2.6183,,,,,,,,7,3,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,2.6183,,,,NB_ONE
070318-036,,,,F,,20,139,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-037,,,,M,,28,298,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-038,,,,F,,22,185,,0.0917,,,,,,,,7,3,2018,,,,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,,0.0917,,,,NB_ONE
070318-039,,,,F,,27,328,,0.2378,,,,,,,,7,3,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.2378,,,,NB_ONE
070318-040,,,,M,,28,286,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-041,,,,F,,25,231,,6.6902,,,,,,,,7,3,2018,,,,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,6.6902,,,,NB_ONE
070318-042,,,,F,,20,150,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-043,,,,F,,20,133,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-044,,,,F,,22,171,,0.1914,,,,,,,,7,3,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,0.1914,,,,NB_ONE
070318-045,,,,M,,33,456,,,,,,,,,,7,3,2018,,,,,,,,,,,,,,,,NB_ONE
070318-046,,,,F,,19,111,,0.4834,,,,,,,,7,3,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.4834,,,,NB_ONE
070318-047,,,,M,,16,63,,0.134,,,,,,,,7,3,2018,,,,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.134,,,,NB_ONE
070318-048,,,,F,,22,194,,0.437,,,,,,,,7,3,2018,,,,FISH,FISH,FISH,OTHFIS,OTHER FISH,OTHFIS,OTHER FISH,,0.473,,,,NB_ONE
070318-049,,,,M,,26,239,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-050,,,,M,,37,602,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-051,,,,M,,32,370,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-052,,,,F,,21,148,,0.1582,,,,,,,,7,3,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.002,,,,NB_ONE
070318-052,,,,F,,21,148,,0.1582,,,,,,,,7,3,2018,,,,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,,0.1562,,,,NB_ONE
070318-053,,,,M,,23,190,,0,,,,,,,,7,3,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_ONE
070318-054,,,,F,,21,157,,1.7864,,,,,,,,7,3,2018,,,,LOLIGO SP,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,LOLISP,LOLIGO SP,,1.7864,,,,NB_ONE
070318-055,,,,F,,26,279,,0.137,,,,,,,,7,3,2018,,,,STOMATOPODA,ARTHRO,ARTHROPODA,STOMAT,STOMATOPODA,STOMAT,STOMATOPODA,,0.114,,,,NB_ONE
070318-055,,,,F,,26,279,,0.137,,,,,,,,7,3,2018,,,,SAND,MISC,MISCELLANEOUS,MISC,MISCELLANEOUS,MISC,MISCELLANEOUS,,0.023,,,,NB_ONE
071018-001,,,,M,,25,234,,0,,,,,,,,7,10,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_TWO
071018-002,,,,F,,26,314,,3.7607,,,,,,,,7,10,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.7146,,,,NB_TWO
071018-002,,,,F,,26,314,,3.7607,,,,,,,,7,10,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,2.0461,,,,NB_TWO
071018-003,,,,M,,33,397,,0,,,,,,,,7,10,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_TWO
071018-004,,,,M,,34,605,,0,,,,,,,,7,10,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_TWO
071018-005,,,,F,,25,268,,0.8568,,,,,,,,7,10,2018,,,,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,0.8568,,,,NB_TWO
071018-006,,,,M,,29,321,,5.4558,,,,,,,,7,10,2018,,,,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,,3.6457,,,,NB_TWO
071018-006,,,,M,,29,321,,5.4558,,,,,,,,7,10,2018,,,,LIBINIA SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,1.2945,,,,NB_TWO
071018-006,,,,M,,29,321,,5.4558,,,,,,,,7,10,2018,,,,HOMARUS AMERICANUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,HOMAME,HOMARUS AMERICANUS,,0.5156,,,,NB_TWO
071018-007,,,,M,,21,126,,0.0901,,,,,,,,7,10,2018,,,,LOLIGO SP,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,LOLISP,LOLIGO SP,,0.0901,,,,NB_TWO
071018-008,,,,F,,25,231,,0.1676,,,,,,,,7,10,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.1676,,,,NB_TWO
071018-009,,,,M,,29,254,,0,,,,,,,,7,10,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,0,,,,NB_TWO
071018-010,,,,M,,27,261,,0,,,,,,,,7,10,2018,,,,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,,0,,,,NB_TWO
071018-011,,,,F,,28,335,,3.7031,,,,,,,,7,10,2018,,,,BIVALVIA,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,,2.4972,,,,NB_TWO
071018-011,,,,F,,28,335,,3.7031,,,,,,,,7,10,2018,,,,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,,0.4501,,,,NB_TWO
071018-011,,,,F,,28,335,,3.7031,,,,,,,,7,10,2018,,,,ATHERINOPSIDAE,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,,0.7558,,,,NB_TWO
071018-012,,,,F,,21,157,,0.8891,,,,,,,,7,10,2018,,,,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,,0.8891,,,,NB_TWO
